Timestamp,1. open,2. high,3. low,4. close,5. volume,Time,Date,Minute,Hour,Year,Month,Day
2024-08-21 14:45:00,560.68,560.7,560.33,560.48,70232.0,14:45:00,2024-08-21,45,14,2024,8,21
2024-08-21 14:46:00,560.48,560.7,560.47,560.67,45931.0,14:46:00,2024-08-21,46,14,2024,8,21
2024-08-21 14:47:00,560.67,560.7,560.58,560.68,56583.0,14:47:00,2024-08-21,47,14,2024,8,21
2024-08-21 14:48:00,560.7,560.7901,560.65,560.69,73118.0,14:48:00,2024-08-21,48,14,2024,8,21
2024-08-21 14:49:00,560.67,560.75,560.65,560.688,65973.0,14:49:00,2024-08-21,49,14,2024,8,21
2024-08-21 14:50:00,560.695,560.7999,560.61,560.77,36855.0,14:50:00,2024-08-21,50,14,2024,8,21
2024-08-21 14:51:00,560.77,560.97,560.71,560.89,59410.0,14:51:00,2024-08-21,51,14,2024,8,21
2024-08-21 14:52:00,560.9,561.0099,560.84,560.9712,34905.0,14:52:00,2024-08-21,52,14,2024,8,21
2024-08-21 14:53:00,560.98,561.02,560.92,560.9999,44531.0,14:53:00,2024-08-21,53,14,2024,8,21
2024-08-21 14:54:00,560.98,561.0116,560.89,560.96,41715.0,14:54:00,2024-08-21,54,14,2024,8,21
2024-08-21 14:55:00,560.94,560.96,560.86,560.9,45513.0,14:55:00,2024-08-21,55,14,2024,8,21
2024-08-21 14:56:00,560.91,560.91,560.59,560.78,84862.0,14:56:00,2024-08-21,56,14,2024,8,21
2024-08-21 14:57:00,560.79,560.8199,560.73,560.75,44850.0,14:57:00,2024-08-21,57,14,2024,8,21
2024-08-21 14:58:00,560.765,560.9,560.765,560.78,69211.0,14:58:00,2024-08-21,58,14,2024,8,21
2024-08-21 14:59:00,560.8,560.88,560.68,560.75,61108.0,14:59:00,2024-08-21,59,14,2024,8,21
2024-08-21 15:00:00,560.74,560.89,560.61,560.63,44206.0,15:00:00,2024-08-21,0,15,2024,8,21
2024-08-21 15:01:00,560.6,560.6,560.46,560.475,56330.0,15:01:00,2024-08-21,1,15,2024,8,21
2024-08-21 15:02:00,560.49,560.54,560.275,560.475,68210.0,15:02:00,2024-08-21,2,15,2024,8,21
2024-08-21 15:03:00,560.48,560.575,560.3601,560.3601,43122.0,15:03:00,2024-08-21,3,15,2024,8,21
2024-08-21 15:04:00,560.38,560.42,560.16,560.33,96100.0,15:04:00,2024-08-21,4,15,2024,8,21
2024-08-21 15:05:00,560.33,560.4,560.28,560.4,36866.0,15:05:00,2024-08-21,5,15,2024,8,21
2024-08-21 15:06:00,560.39,560.405,560.18,560.3,24899.0,15:06:00,2024-08-21,6,15,2024,8,21
2024-08-21 15:07:00,560.3,560.31,560.12,560.18,84094.0,15:07:00,2024-08-21,7,15,2024,8,21
2024-08-21 15:08:00,560.19,560.26,560.14,560.15,73789.0,15:08:00,2024-08-21,8,15,2024,8,21
2024-08-21 15:09:00,560.14,560.17,559.73,559.98,124462.0,15:09:00,2024-08-21,9,15,2024,8,21
2024-08-21 15:10:00,559.96,560.29,559.96,560.2792,91001.0,15:10:00,2024-08-21,10,15,2024,8,21
2024-08-21 15:11:00,560.26,560.32,560.07,560.14,63953.0,15:11:00,2024-08-21,11,15,2024,8,21
2024-08-21 15:12:00,560.15,560.1622,560.0199,560.05,133629.0,15:12:00,2024-08-21,12,15,2024,8,21
2024-08-21 15:13:00,560.05,560.1799,560.01,560.02,84776.0,15:13:00,2024-08-21,13,15,2024,8,21
2024-08-21 15:14:00,560.03,560.16,560.02,560.08,58696.0,15:14:00,2024-08-21,14,15,2024,8,21
2024-08-21 15:15:00,560.075,560.1,559.82,560.1,72254.0,15:15:00,2024-08-21,15,15,2024,8,21
2024-08-21 15:16:00,560.115,560.13,559.98,560.075,127854.0,15:16:00,2024-08-21,16,15,2024,8,21
2024-08-21 15:17:00,560.07,560.07,559.925,559.96,93699.0,15:17:00,2024-08-21,17,15,2024,8,21
2024-08-21 15:18:00,559.961,560.06,559.92,559.99,638705.0,15:18:00,2024-08-21,18,15,2024,8,21
2024-08-21 15:19:00,559.97,559.975,559.862,559.9,75406.0,15:19:00,2024-08-21,19,15,2024,8,21
2024-08-21 15:20:00,559.91,559.92,559.45,559.71,238307.0,15:20:00,2024-08-21,20,15,2024,8,21
2024-08-21 15:21:00,559.72,559.74,559.54,559.67,153760.0,15:21:00,2024-08-21,21,15,2024,8,21
2024-08-21 15:22:00,559.66,559.67,559.22,559.41,171420.0,15:22:00,2024-08-21,22,15,2024,8,21
2024-08-21 15:23:00,559.4,559.46,559.33,559.38,117438.0,15:23:00,2024-08-21,23,15,2024,8,21
2024-08-21 15:24:00,559.38,559.7,559.35,559.67,81069.0,15:24:00,2024-08-21,24,15,2024,8,21
2024-08-21 15:25:00,559.67,559.85,559.61,559.8267,46850.0,15:25:00,2024-08-21,25,15,2024,8,21
2024-08-21 15:26:00,559.85,560.05,559.83,559.9487,107247.0,15:26:00,2024-08-21,26,15,2024,8,21
2024-08-21 15:27:00,559.945,559.97,559.87,559.915,202832.0,15:27:00,2024-08-21,27,15,2024,8,21
2024-08-21 15:28:00,559.92,560.09,559.91,560.0587,62229.0,15:28:00,2024-08-21,28,15,2024,8,21
2024-08-21 15:29:00,560.055,560.2,560.01,560.1,96647.0,15:29:00,2024-08-21,29,15,2024,8,21
2024-08-21 15:30:00,560.08,560.11,559.93,559.96,65506.0,15:30:00,2024-08-21,30,15,2024,8,21
2024-08-21 15:31:00,559.95,560.06,559.93,560.03,48036.0,15:31:00,2024-08-21,31,15,2024,8,21
2024-08-21 15:32:00,560.04,560.04,559.77,559.88,57999.0,15:32:00,2024-08-21,32,15,2024,8,21
2024-08-21 15:33:00,559.88,560.04,559.87,560.04,41463.0,15:33:00,2024-08-21,33,15,2024,8,21
2024-08-21 15:34:00,560.04,560.04,559.91,560.0,27553.0,15:34:00,2024-08-21,34,15,2024,8,21
2024-08-21 15:35:00,559.99,560.11,559.93,559.95,69386.0,15:35:00,2024-08-21,35,15,2024,8,21
2024-08-21 15:36:00,559.9474,559.99,559.86,559.96,115324.0,15:36:00,2024-08-21,36,15,2024,8,21
2024-08-21 15:37:00,559.96,559.96,559.8,559.8527,123960.0,15:37:00,2024-08-21,37,15,2024,8,21
2024-08-21 15:38:00,559.86,559.8917,559.79,559.84,67205.0,15:38:00,2024-08-21,38,15,2024,8,21
2024-08-21 15:39:00,559.84,560.1317,559.84,560.12,83666.0,15:39:00,2024-08-21,39,15,2024,8,21
2024-08-21 15:40:00,560.11,560.18,560.04,560.11,71198.0,15:40:00,2024-08-21,40,15,2024,8,21
2024-08-21 15:41:00,560.12,560.13,559.94,559.98,104406.0,15:41:00,2024-08-21,41,15,2024,8,21
2024-08-21 15:42:00,559.985,560.1,559.94,560.01,63745.0,15:42:00,2024-08-21,42,15,2024,8,21
2024-08-21 15:43:00,559.99,560.02,559.75,559.8701,72107.0,15:43:00,2024-08-21,43,15,2024,8,21
2024-08-21 15:44:00,559.88,560.0048,559.86,559.9392,75203.0,15:44:00,2024-08-21,44,15,2024,8,21
2024-08-21 15:45:00,559.93,560.08,559.8763,559.93,136533.0,15:45:00,2024-08-21,45,15,2024,8,21
2024-08-21 15:46:00,559.93,560.05,559.9087,559.96,115480.0,15:46:00,2024-08-21,46,15,2024,8,21
2024-08-21 15:47:00,559.98,560.15,559.95,560.05,107789.0,15:47:00,2024-08-21,47,15,2024,8,21
2024-08-21 15:48:00,560.045,560.19,559.98,560.168,149746.0,15:48:00,2024-08-21,48,15,2024,8,21
2024-08-21 15:49:00,560.17,560.34,560.05,560.245,193978.0,15:49:00,2024-08-21,49,15,2024,8,21
2024-08-21 15:50:00,560.26,560.54,560.2,560.43,699670.0,15:50:00,2024-08-21,50,15,2024,8,21
2024-08-21 15:51:00,560.42,560.55,560.2397,560.355,299120.0,15:51:00,2024-08-21,51,15,2024,8,21
2024-08-21 15:52:00,560.34,560.63,560.29,560.6,304553.0,15:52:00,2024-08-21,52,15,2024,8,21
2024-08-21 15:53:00,560.6,560.6854,560.315,560.505,724814.0,15:53:00,2024-08-21,53,15,2024,8,21
2024-08-21 15:54:00,560.51,560.91,560.48,560.8,340719.0,15:54:00,2024-08-21,54,15,2024,8,21
2024-08-21 15:55:00,560.78,561.05,560.78,560.9,759713.0,15:55:00,2024-08-21,55,15,2024,8,21
2024-08-21 15:56:00,560.88,561.02,560.79,560.93,462946.0,15:56:00,2024-08-21,56,15,2024,8,21
2024-08-21 15:57:00,560.9,560.98,560.76,560.95,680639.0,15:57:00,2024-08-21,57,15,2024,8,21
2024-08-21 15:58:00,560.95,561.0,560.78,560.85,748233.0,15:58:00,2024-08-21,58,15,2024,8,21
2024-08-21 15:59:00,560.84,560.96,560.63,560.7,1192350.0,15:59:00,2024-08-21,59,15,2024,8,21
2024-08-21 16:00:00,560.7,560.83,560.58,560.83,1874328.0,16:00:00,2024-08-21,0,16,2024,8,21
2024-08-22 09:30:00,562.56,562.97,562.36,562.9501,433854.0,09:30:00,2024-08-22,30,9,2024,8,22
2024-08-22 09:31:00,562.96,563.05,562.78,562.86,181120.0,09:31:00,2024-08-22,31,9,2024,8,22
2024-08-22 09:32:00,562.9,563.0499,562.76,562.87,118707.0,09:32:00,2024-08-22,32,9,2024,8,22
2024-08-22 09:33:00,562.88,563.01,562.76,562.83,112889.0,09:33:00,2024-08-22,33,9,2024,8,22
2024-08-22 09:34:00,562.84,563.14,562.82,562.9427,157114.0,09:34:00,2024-08-22,34,9,2024,8,22
2024-08-22 09:35:00,562.97,562.98,562.62,562.6813,137290.0,09:35:00,2024-08-22,35,9,2024,8,22
2024-08-22 09:36:00,562.7,562.89,562.67,562.84,91649.0,09:36:00,2024-08-22,36,9,2024,8,22
2024-08-22 09:37:00,562.85,562.92,562.6601,562.905,100099.0,09:37:00,2024-08-22,37,9,2024,8,22
2024-08-22 09:38:00,562.905,563.03,562.705,562.73,72769.0,09:38:00,2024-08-22,38,9,2024,8,22
2024-08-22 09:39:00,562.735,562.795,562.5923,562.67,82244.0,09:39:00,2024-08-22,39,9,2024,8,22
2024-08-22 09:40:00,562.68,562.92,562.67,562.84,112372.0,09:40:00,2024-08-22,40,9,2024,8,22
2024-08-22 09:41:00,562.8727,563.0,562.78,562.96,74377.0,09:41:00,2024-08-22,41,9,2024,8,22
2024-08-22 09:42:00,562.975,562.975,562.78,562.84,88488.0,09:42:00,2024-08-22,42,9,2024,8,22
2024-08-22 09:43:00,562.835,562.88,562.5824,562.68,52005.0,09:43:00,2024-08-22,43,9,2024,8,22
2024-08-22 09:44:00,562.68,562.79,562.62,562.725,53408.0,09:44:00,2024-08-22,44,9,2024,8,22
2024-08-22 09:45:00,562.73,563.18,562.55,562.59,169829.0,09:45:00,2024-08-22,45,9,2024,8,22
2024-08-22 09:46:00,562.62,562.64,562.205,562.26,147959.0,09:46:00,2024-08-22,46,9,2024,8,22
2024-08-22 09:47:00,562.26,562.37,562.11,562.22,163712.0,09:47:00,2024-08-22,47,9,2024,8,22
2024-08-22 09:48:00,562.24,562.375,562.14,562.32,145380.0,09:48:00,2024-08-22,48,9,2024,8,22
2024-08-22 09:49:00,562.33,562.4,562.03,562.14,263413.0,09:49:00,2024-08-22,49,9,2024,8,22
2024-08-22 09:50:00,562.13,562.135,561.72,561.9,169664.0,09:50:00,2024-08-22,50,9,2024,8,22
2024-08-22 09:51:00,561.875,562.13,561.63,562.065,143765.0,09:51:00,2024-08-22,51,9,2024,8,22
2024-08-22 09:52:00,562.07,562.125,561.84,561.85,89454.0,09:52:00,2024-08-22,52,9,2024,8,22
2024-08-22 09:53:00,561.87,562.35,561.86,562.345,168929.0,09:53:00,2024-08-22,53,9,2024,8,22
2024-08-22 09:54:00,562.36,562.55,562.27,562.53,167313.0,09:54:00,2024-08-22,54,9,2024,8,22
2024-08-22 09:55:00,562.53,562.79,562.35,562.6402,114953.0,09:55:00,2024-08-22,55,9,2024,8,22
2024-08-22 09:56:00,562.63,562.91,562.58,562.825,215815.0,09:56:00,2024-08-22,56,9,2024,8,22
2024-08-22 09:57:00,562.81,562.86,562.63,562.66,115379.0,09:57:00,2024-08-22,57,9,2024,8,22
2024-08-22 09:58:00,562.64,562.66,562.395,562.465,92171.0,09:58:00,2024-08-22,58,9,2024,8,22
2024-08-22 09:59:00,562.47,562.48,562.17,562.3599,106048.0,09:59:00,2024-08-22,59,9,2024,8,22
2024-08-22 10:00:00,562.38,562.475,562.18,562.295,100546.0,10:00:00,2024-08-22,0,10,2024,8,22
2024-08-22 10:01:00,562.31,562.3212,562.0102,562.15,127743.0,10:01:00,2024-08-22,1,10,2024,8,22
2024-08-22 10:02:00,562.15,562.3,562.0,562.19,115460.0,10:02:00,2024-08-22,2,10,2024,8,22
2024-08-22 10:03:00,562.21,562.3473,562.09,562.325,106935.0,10:03:00,2024-08-22,3,10,2024,8,22
2024-08-22 10:04:00,562.32,562.4299,562.09,562.17,71030.0,10:04:00,2024-08-22,4,10,2024,8,22
2024-08-22 10:05:00,562.15,562.29,561.93,561.93,117266.0,10:05:00,2024-08-22,5,10,2024,8,22
2024-08-22 10:06:00,561.94,562.02,561.5,561.825,136256.0,10:06:00,2024-08-22,6,10,2024,8,22
2024-08-22 10:07:00,561.83,561.86,561.41,561.575,123164.0,10:07:00,2024-08-22,7,10,2024,8,22
2024-08-22 10:08:00,561.57,561.61,560.91,561.125,166662.0,10:08:00,2024-08-22,8,10,2024,8,22
2024-08-22 10:09:00,561.1,561.23,560.98,561.0,166135.0,10:09:00,2024-08-22,9,10,2024,8,22
2024-08-22 10:10:00,561.04,561.11,560.87,561.0,83817.0,10:10:00,2024-08-22,10,10,2024,8,22
2024-08-22 10:11:00,560.97,561.02,560.5301,560.58,111066.0,10:11:00,2024-08-22,11,10,2024,8,22
2024-08-22 10:12:00,560.6,560.96,560.54,560.64,124727.0,10:12:00,2024-08-22,12,10,2024,8,22
2024-08-22 10:13:00,560.68,561.0699,560.62,561.03,148350.0,10:13:00,2024-08-22,13,10,2024,8,22
2024-08-22 10:14:00,561.04,561.15,560.92,561.025,95111.0,10:14:00,2024-08-22,14,10,2024,8,22
2024-08-22 10:15:00,561.02,561.06,560.67,560.69,94593.0,10:15:00,2024-08-22,15,10,2024,8,22
2024-08-22 10:16:00,560.7,561.055,560.6114,561.04,78330.0,10:16:00,2024-08-22,16,10,2024,8,22
2024-08-22 10:17:00,561.06,561.14,560.88,560.99,95244.0,10:17:00,2024-08-22,17,10,2024,8,22
2024-08-22 10:18:00,561.01,561.1,560.79,560.92,138341.0,10:18:00,2024-08-22,18,10,2024,8,22
2024-08-22 10:19:00,560.95,560.99,560.8,560.8,43948.0,10:19:00,2024-08-22,19,10,2024,8,22
2024-08-22 10:20:00,560.81,560.95,560.59,560.765,77674.0,10:20:00,2024-08-22,20,10,2024,8,22
2024-08-22 10:21:00,560.76,560.97,560.6,560.94,75117.0,10:21:00,2024-08-22,21,10,2024,8,22
2024-08-22 10:22:00,560.93,561.015,560.7095,560.83,62562.0,10:22:00,2024-08-22,22,10,2024,8,22
2024-08-22 10:23:00,560.85,560.9599,560.81,560.88,43374.0,10:23:00,2024-08-22,23,10,2024,8,22
2024-08-22 10:24:00,560.89,561.14,560.8211,561.14,51570.0,10:24:00,2024-08-22,24,10,2024,8,22
2024-08-22 10:25:00,561.14,561.39,561.1,561.29,99680.0,10:25:00,2024-08-22,25,10,2024,8,22
2024-08-22 10:26:00,561.295,561.43,561.21,561.36,77993.0,10:26:00,2024-08-22,26,10,2024,8,22
2024-08-22 10:27:00,561.35,561.405,561.09,561.15,101288.0,10:27:00,2024-08-22,27,10,2024,8,22
2024-08-22 10:28:00,561.14,561.26,560.83,560.93,117339.0,10:28:00,2024-08-22,28,10,2024,8,22
2024-08-22 10:29:00,560.94,561.17,560.83,561.11,63965.0,10:29:00,2024-08-22,29,10,2024,8,22
2024-08-22 10:30:00,561.1,561.105,560.45,560.56,106410.0,10:30:00,2024-08-22,30,10,2024,8,22
2024-08-22 10:31:00,560.6,560.6301,560.26,560.57,170994.0,10:31:00,2024-08-22,31,10,2024,8,22
2024-08-22 10:32:00,560.56,560.6,560.26,560.32,92086.0,10:32:00,2024-08-22,32,10,2024,8,22
2024-08-22 10:33:00,560.3,560.53,560.2701,560.46,74264.0,10:33:00,2024-08-22,33,10,2024,8,22
2024-08-22 10:34:00,560.45,560.78,560.45,560.78,76537.0,10:34:00,2024-08-22,34,10,2024,8,22
2024-08-22 10:35:00,560.77,561.0299,560.74,560.88,80917.0,10:35:00,2024-08-22,35,10,2024,8,22
2024-08-22 10:36:00,560.89,561.06,560.82,560.99,66839.0,10:36:00,2024-08-22,36,10,2024,8,22
2024-08-22 10:37:00,560.99,561.14,560.91,561.04,45735.0,10:37:00,2024-08-22,37,10,2024,8,22
2024-08-22 10:38:00,561.05,561.0505,560.82,560.8878,41088.0,10:38:00,2024-08-22,38,10,2024,8,22
2024-08-22 10:39:00,560.88,561.01,560.75,561.01,30175.0,10:39:00,2024-08-22,39,10,2024,8,22
2024-08-22 10:40:00,561.01,561.05,560.89,560.8987,82074.0,10:40:00,2024-08-22,40,10,2024,8,22
2024-08-22 10:41:00,560.91,561.12,560.91,561.12,37824.0,10:41:00,2024-08-22,41,10,2024,8,22
2024-08-22 10:42:00,561.11,561.11,560.96,561.08,17150.0,10:42:00,2024-08-22,42,10,2024,8,22
